year_month,product_id,product_price,present_user_cnt,present_total_qty
2016-05-01,GGOEGAWQ062953,135.95,0,0
2016-05-01,GGOEGAWQ062953,27.19,0,0
2016-05-01,GGOEGAWQ062953,33.99,3,4
2016-05-01,GGOEGAXC065629,30.39,0,0
2016-05-01,GGOEGAXJ065529,9.51,0,0
2016-05-01,GGOEGAXJ065529,11.89,0,0
2016-05-01,GGOEGAXQ067155,16.99,3,8
2016-05-01,GGOEGAXQ067155,13.59,0,0
2016-05-01,GGOEGAYQ068926,61.58,2,2
2016-05-01,GGOEGAYQ068926,24.64,3,5
2016-05-01,GGOEGAYQ068926,30.79,1,1
2016-05-01,GGOEGAYQ068956,24.64,1,10
2016-05-01,GGOEGAYQ068956,49.28,1,3
2016-05-01,GGOEGBCR024399,349.75,0,0
2016-05-01,GGOEGBCR024399,13.99,0,0
2016-05-01,GGOEGBCR024399,279.8,1,50
2016-05-01,GGOEGBCR024399,11.19,0,0
2016-05-01,GGOEGBCR024399,111.9,2,12
2016-05-01,GGOEGBCR024399,201.42,0,0
2016-05-01,GGOEGBCR024399,22.38,0,0
2016-05-01,GGOEGBJB022599,34.99,3,3
2016-05-01,GGOEGBJB022599,55.98,1,3
2016-05-01,GGOEGBJB022599,69.98,0,0
2016-05-01,GGOEGBJB022599,139.95,4,5
2016-05-01,GGOEGBJB022599,27.99,2,5
2016-05-01,GGOEGBMB073799,19.99,4,17
2016-05-01,GGOEGBMB073799,15.99,3,4
2016-05-01,GGOEGBMB073799,63.96,2,6
2016-05-01,GGOEGBRB073899,47.99,15,15
2016-05-01,GGOEGBRB073899,95.98,1,3
2016-05-01,GGOEGBRB073899,76.78,2,7
2016-05-01,GGOEGBRB073899,38.39,4,7
2016-05-01,GGOEGBRD079699,99.99,3,6
2016-05-01,GGOEGBRD079699,79.99,1,2
2016-05-01,GGOEGBRD079699,159.98,0,0
2016-05-01,GGOEGDHC015299,8.79,0,0
2016-05-01,GGOEGDHC015299,109.9,0,0
2016-05-01,GGOEGDHC015299,164.85,0,0
2016-05-01,GGOEGDHJ023099,17.59,1,1
2016-05-01,GGOEGDHJ023099,123.13,1,7
2016-05-01,GGOEGDHJ023099,21.99,0,0
2016-05-01,GGOEGDHJ023099,35.18,2,3
2016-05-01,GGOEGFQB013799,7.19,0,0
2016-05-01,GGOEGFQB013799,8.99,4,10
2016-05-01,GGOEGFQB013799,14.38,1,6
2016-05-01,GGOEGFQB013799,44.95,2,3
2016-05-01,GGOEGGCX056299,25.0,9,26
2016-05-01,GGOEGGCX056299,475.0,3,18
2016-05-01,GGOEGGCX056299,50.0,3,5
2016-05-01,GGOEGHPA002910,21.99,10,14
2016-05-01,GGOEGHPA002910,17.59,0,0
2016-05-01,GGOEGHPA002910,52.77,0,0
2016-05-01,GGOEGOAB012999,8.38,4,5
2016-05-01,GGOEGOAB012999,4.19,0,0
2016-05-01,GGOEGOAB012999,6.7,0,0
2016-05-01,GGOEGOAB012999,134.0,2,34
2016-05-01,GGOEGOAB012999,167.6,2,101
2016-05-01,GGOEGOAB012999,20.95,0,0
2016-05-01,GGOEGOAB012999,100.5,2,36
2016-05-01,GGOEGOAB012999,83.8,0,0
2016-05-01,GGOEGOAB012999,67.0,0,0
2016-05-01,GGOEGOAB012999,77.05,0,0
2016-05-01,GGOEGOAR013599,5.5,2,2
2016-05-01,GGOEGOAR013599,55.0,0,0
2016-05-01,GGOEGOAR013599,16.5,0,0
2016-05-01,GGOEGOGA016299,3.49,7,7
2016-05-01,GGOEGOGA016299,139.6,0,0
2016-05-01,GGOEGOGA016299,34.9,2,11
2016-05-01,GGOEGOGA016299,69.8,1,51
2016-05-01,GGOEGOGA016299,5.58,1,1
2016-05-01,GGOEGOGA016299,2.79,1,2
2016-05-01,GGOEGOGA016299,24.43,2,10
2016-05-01,GGOEGOGA016299,62.82,1,17
2016-05-01,GGOEGOGA016299,22.32,0,0
2016-05-01,GGOEGOXQ016399,1.59,1,3
2016-05-01,GGOEGOXQ016399,99.5,0,0
2016-05-01,GGOEGOXQ016399,1.99,0,0
2016-05-01,GGOEGOXQ016399,3.98,7,11
2016-05-01,GGOEGOXQ016399,7.96,2,5
2016-05-01,GGOEGOXQ016399,11.94,1,10
2016-05-01,GGOEGOXQ016399,59.7,1,31
2016-05-01,GGOEGOXQ016399,89.55,3,79
2016-05-01,GGOEGOXQ016399,39.8,0,0
2016-05-01,GGOEGOXQ016399,63.6,0,0
2016-05-01,GGOEGOXQ016399,3.18,1,2
2016-05-01,GGOEGOXQ016399,15.9,2,23
2016-05-01,GGOEGOXQ016399,29.85,1,30
2016-05-01,GGOEYAAB031816,16.99,6,13
2016-05-01,GGOEYAAB031816,13.59,0,0
2016-05-01,GGOEYAAJ032513,18.99,6,8
2016-05-01,GGOEYAAJ032513,15.19,2,2
2016-05-01,GGOEYAAJ032513,91.14,1,10
2016-05-01,GGOEYAEB035613,14.69,5,6
2016-05-01,GGOEYAEB035613,11.75,0,0
2016-05-01,GGOEYAEJ029517,10.63,0,0
2016-05-01,GGOEYDHJ019399,7.99,26,29
2016-05-01,GGOEYDHJ019399,15.98,2,4
2016-05-01,GGOEYDHJ019399,12.78,0,0
2016-05-01,GGOEYDHJ019399,19.17,2,8
2016-05-01,GGOEYDHJ019399,95.85,2,30
2016-05-01,GGOEYDHJ019399,279.65,1,36
2016-05-01,GGOEYDHJ019399,6.39,1,2
2016-05-01,GGOEYDHJ019399,31.96,1,3
2016-05-01,GGOEYDHJ019399,31.95,1,3
2016-05-01,GGOEYDHJ019399,79.9,3,5
2016-05-01,GGOEYOCR078099,5.59,0,0
2016-05-01,GGOEYOCR078099,6.99,0,0
2016-05-01,GGOEYOCR078099,55.9,0,0
2016-05-01,GGOEYOCR078099,139.75,1,29
2016-05-01,GGOEYOCR078099,167.7,0,0
2016-05-01,GGOEYOCR078099,100.62,0,0
2016-05-01,GGOEYOCR078099,547.82,0,0
2016-05-01,GGOEAAAB034916,15.99,0,0
2016-05-01,GGOEAAAB034916,19.99,0,0
2016-05-01,GGOEAAAB034916,39.98,2,6
2016-05-01,GGOEAAAJ031916,10.63,1,1
2016-05-01,GGOEAAAJ031916,13.29,0,0
2016-05-01,GGOEAAAL081114,11.19,0,0
2016-05-01,GGOEAAAL081114,13.99,8,12
2016-05-01,GGOEAAAL081114,22.38,1,1
2016-05-01,GGOEAAAP081214,11.19,0,0
2016-05-01,GGOEAAAP081214,13.99,2,5
2016-05-01,GGOEAAEJ035715,11.75,0,0
2016-05-01,GGOEAAWJ062548,13.59,0,0
2016-05-01,GGOEADHJ015599,13.43,2,5
2016-05-01,GGOEADHJ015599,167.9,2,9
2016-05-01,GGOEADHJ015599,16.79,2,2
2016-05-01,GGOEADHJ015599,33.58,0,0
2016-05-01,GGOEADHJ015599,94.01,0,0
2016-05-01,GGOEADHJ015599,161.16,0,0
2016-05-01,GGOEAFKQ020499,1.59,1,2
2016-05-01,GGOEAFKQ020499,21.89,2,12
2016-05-01,GGOEAFKQ020499,5.97,3,6
2016-05-01,GGOEAFKQ020499,29.85,2,63
2016-05-01,GGOEAFKQ020499,1.99,6,7
2016-05-01,GGOEAFKQ020499,3.18,2,4
2016-05-01,GGOEAFKQ020499,76.32,0,0
2016-05-01,GGOEAFKQ020499,4.77,3,15
2016-05-01,GGOEAFKQ020499,79.6,1,83
2016-05-01,GGOEAFKQ020499,3.98,0,0
2016-05-01,GGOEAFKQ020499,11.13,0,0
2016-05-01,GGOEAFKQ020499,44.52,1,37
2016-05-01,GGOEAFKQ020499,59.7,1,62
2016-05-01,GGOEAFKQ020599,2.39,5,7
2016-05-01,GGOEAFKQ020599,29.9,1,20
2016-05-01,GGOEAFKQ020599,2.99,23,25
2016-05-01,GGOEAFKQ020599,47.84,1,18
2016-05-01,GGOEAFKQ020599,53.82,0,0
2016-05-01,GGOEAFKQ020599,5.98,1,4
2016-05-01,GGOEAFKQ020599,4.78,1,9
2016-05-01,GGOEAFKQ020599,71.7,1,26
2016-05-01,GGOEAHPJ004213,15.39,1,4
2016-05-01,GGOEAHPJ004213,12.31,1,5
2016-05-01,GGOEAHPJ004213,24.62,0,0
2016-05-01,GGOEGAAB058914,15.39,7,9
2016-05-01,GGOEGAAB058914,12.31,3,3
2016-05-01,GGOEGAAH034015,13.29,11,11
2016-05-01,GGOEGAAH034015,10.63,17,17
2016-05-01,GGOEGAAJ032814,11.19,0,0
2016-05-01,GGOEGAAJ032814,22.38,0,0
2016-05-01,GGOEGAAJ080613,15.99,20,29
2016-05-01,GGOEGAAJ080613,47.97,2,9
2016-05-01,GGOEGAAJ080613,19.99,0,0
2016-05-01,GGOEGAAJ080613,59.97,1,7
2016-05-01,GGOEGAAL010614,33.98,1,3
2016-05-01,GGOEGAAL010614,27.18,0,0
2016-05-01,GGOEGAAL010614,13.59,3,5
2016-05-01,GGOEGAAL010614,16.99,5,10
2016-05-01,GGOEGAAL010614,50.97,0,0
2016-05-01,GGOEGAAL059014,24.62,2,3
2016-05-01,GGOEGAAL059014,15.39,3,6
2016-05-01,GGOEGAAL059014,12.31,6,13
2016-05-01,GGOEGAAL059015,12.31,13,13
2016-05-01,GGOEGAAL059015,15.39,3,8
2016-05-01,GGOEGAAR010714,16.99,8,8
2016-05-01,GGOEGAAR010714,50.97,0,0
2016-05-01,GGOEGAAR010714,13.59,0,0
2016-05-01,GGOEGAAR010714,54.36,1,4
2016-05-01,GGOEGACB023699,9.09,4,5
2016-05-01,GGOEGACB023699,18.18,0,0
2016-05-01,GGOEGACB023699,7.27,0,0
2016-05-01,GGOEGACB023699,21.81,0,0
2016-05-01,GGOEGADB056613,65.09,1,1
2016-05-01,GGOEGADB056915,67.19,4,8
2016-05-01,GGOEGADB056915,83.99,1,2
2016-05-01,GGOEGADB056915,268.76,0,0
2016-05-01,GGOEGAEQ027913,16.99,0,0
2016-05-01,GGOEGAEQ027913,13.59,0,0
2016-05-01,GGOEGAEQ027913,40.77,2,7
2016-05-01,GGOEGAER035513,11.75,0,0
2016-05-01,GGOEGAFB035814,44.79,5,14
2016-05-01,GGOEGAFB035814,55.99,6,21
2016-05-01,GGOEGAFB035814,89.58,0,0
2016-05-01,GGOEGAFB035814,447.9,1,15
2016-05-01,GGOEGALB036514,13.99,1,9
2016-05-01,GGOEGALB036514,11.19,2,3
2016-05-01,GGOEGALB036514,100.71,0,0
2016-05-01,GGOEGALJ036413,16.79,3,3
2016-05-01,GGOEGALJ036413,13.43,2,2
2016-05-01,GGOEGALJ057914,30.79,2,5
2016-05-01,GGOEGALJ072913,15.39,4,5
2016-05-01,GGOEGALJ072913,12.31,0,0
2016-05-01,GGOEGALP034313,10.63,11,16
2016-05-01,GGOEGALP034313,13.29,6,15
2016-05-01,GGOEGALP034313,26.58,2,4
2016-05-01,GGOEGALP036314,23.99,0,0
2016-05-01,GGOEGALP036314,19.19,1,1
2016-05-01,GGOEGAPB057814,67.19,4,10
2016-05-01,GGOEGAPB058212,59.99,0,0
2016-05-01,GGOEGARJ058413,55.43,2,4
2016-05-01,GGOEGARJ058413,69.29,0,0
2016-05-01,GGOEGBJC014399,9.99,0,0
2016-05-01,GGOEGBJC014399,7.99,5,10
2016-05-01,GGOEGBJC014399,19.98,5,17
2016-05-01,GGOEGBJC014399,39.95,2,10
2016-05-01,GGOEGBJC014399,119.85,2,18
2016-05-01,GGOEGBJC014399,79.9,1,10
2016-05-01,GGOEGBJC014399,15.98,0,0
2016-05-01,GGOEGBRB013899,79.99,0,0
2016-05-01,GGOEGBRB013899,99.99,0,0
2016-05-01,GGOEGCBB074199,5.59,0,0
2016-05-01,GGOEGCBB074199,69.9,0,0
2016-05-01,GGOEGCBB074199,27.95,0,0
2016-05-01,GGOEGCBB074199,27.96,0,0
2016-05-01,GGOEGCBB074199,6.99,1,1
2016-05-01,GGOEGCBB074399,4.99,0,0
2016-05-01,GGOEGCBB074399,24.95,1,2
2016-05-01,GGOEGDHJ082599,39.98,0,0
2016-05-01,GGOEGDHJ082599,19.99,8,9
2016-05-01,GGOEGDHJ082599,139.93,1,8
2016-05-01,GGOEGDHJ082599,159.92,2,16
2016-05-01,GGOEGDHJ082599,199.9,0,0
2016-05-01,GGOEGDHJ082599,99.95,3,5
2016-05-01,GGOEGDHJ082599,59.97,0,0
2016-05-01,GGOEGDHJ082599,499.75,0,0
2016-05-01,GGOEGDHJ082599,24.99,0,0
2016-05-01,GGOEGESC014699,13.59,0,0
2016-05-01,GGOEGESC014699,16.99,0,0
2016-05-01,GGOEGETR014599,13.59,3,7
2016-05-01,GGOEGETR014599,16.99,2,5
2016-05-01,GGOEGETR014599,288.83,1,14
2016-05-01,GGOEGETR014599,305.82,1,48
2016-05-01,GGOEGETR014599,33.98,4,5
2016-05-01,GGOEGETR014599,163.08,0,0
2016-05-01,GGOEGETR014599,27.18,0,0
2016-05-01,GGOEGETR014599,40.77,1,2
2016-05-01,GGOEGETR014599,271.8,1,42
2016-05-01,GGOEGEVR014999,27.99,3,5
2016-05-01,GGOEGEVR014999,384.89,0,0
2016-05-01,GGOEGEVR014999,34.99,2,14
2016-05-01,GGOEGEVR014999,139.95,1,4
2016-05-01,GGOEGEVR014999,69.98,2,2
2016-05-01,GGOEGFAQ016699,14.0,2,10
2016-05-01,GGOEGFAQ016699,105.0,1,38
2016-05-01,GGOEGFAQ016699,2.8,0,0
2016-05-01,GGOEGFAQ016699,168.0,0,0
2016-05-01,GGOEGFAQ016699,24.5,1,6
2016-05-01,GGOEGFSR022099,19.9,1,35
2016-05-01,GGOEGFSR022099,1.99,0,0
2016-05-01,GGOEGFSR022099,3.98,4,7
2016-05-01,GGOEGFSR022099,39.8,0,0
2016-05-01,GGOEGFSR022099,59.7,3,80
2016-05-01,GGOEGFSR022099,4.77,0,0
2016-05-01,GGOEGFSR022099,28.62,1,27
2016-05-01,GGOEGFSR022099,15.9,5,43
2016-05-01,GGOEGFSR022099,9.95,2,6
2016-05-01,GGOEGFSR022099,159.0,1,107
2016-05-01,GGOEGFSR022099,29.85,2,21
2016-05-01,GGOEGFSR022099,1.59,0,0
2016-05-01,GGOEGFSR022099,3.18,0,0
2016-05-01,GGOEGOAB021699,79.5,2,48
2016-05-01,GGOEGOAB021699,7.95,2,17
2016-05-01,GGOEGOAB021699,11.94,0,0
2016-05-01,GGOEGOAB021699,1.59,0,0
2016-05-01,GGOEGOAB021699,15.9,1,24
2016-05-01,GGOEGOAB021699,79.6,3,55
2016-05-01,GGOEGOAB021699,23.85,2,31
2016-05-01,GGOEGOAB021699,39.75,2,18
2016-05-01,GGOEGOAB021699,3.98,1,4
2016-05-01,GGOEGOAB021699,15.92,0,0
2016-05-01,GGOEGOAB021699,159.0,1,86
2016-05-01,GGOEGOAB021699,12.72,1,4
2016-05-01,GGOEGOAB021699,49.75,0,0
2016-05-01,GGOEGOAB021699,1.99,4,5
2016-05-01,GGOEGOAB021699,5.97,0,0
2016-05-01,GGOEGOAB021699,9.95,1,7
2016-05-01,GGOEGOAC021799,1.98,0,0
2016-05-01,GGOEGOAC021799,29.7,0,0
2016-05-01,GGOEGOAC021799,4.95,1,5
2016-05-01,GGOEGOAC021799,19.8,0,0
2016-05-01,GGOEGOAC021799,49.5,2,51
2016-05-01,GGOEGOAC021799,23.76,2,26
2016-05-01,GGOEGOAC021799,59.4,2,68
2016-05-01,GGOEGOAC021799,0.99,0,0
2016-05-01,GGOEGOAC021799,168.3,2,707
2016-05-01,GGOEGOAC021799,3.96,1,4
2016-05-01,GGOEGOAC021799,9.9,0,0
2016-05-01,GGOEGOAC021799,3.16,2,5
2016-05-01,GGOEGOAC021799,2.37,1,1
2016-05-01,GGOEGOAC021799,3.95,1,6
2016-05-01,GGOEGOCB078299,23.09,4,5
2016-05-01,GGOEGOCB078299,18.47,6,8
2016-05-01,GGOEGOCB078299,46.18,0,0
2016-05-01,GGOEGPJR018999,30.0,0,0
2016-05-01,GGOEGPJR018999,4.5,2,9
2016-05-01,GGOEGPJR018999,1.5,2,4
2016-05-01,GGOEGPJR018999,15.0,1,11
2016-05-01,GGOEGPJR018999,2.4,0,0
2016-05-01,GGOEGPJR018999,7.5,1,6
2016-05-01,GGOEGPXR023199,3.49,0,0
2016-05-01,GGOEGPXR023199,2.79,4,9
2016-05-01,GGOEGPXR023199,4.99,0,0
2016-05-01,GGOEGPXR023199,3.99,2,3
2016-05-01,GGOEWFKA082999,2.99,0,0
2016-05-01,GGOEWFKA082999,5.98,1,8
2016-05-01,GGOEYAAB031817,16.99,0,0
2016-05-01,GGOEYAAJ033017,13.99,0,0
2016-05-01,GGOEYAEJ029014,15.19,2,6
2016-05-01,GGOEYAEJ029014,18.99,0,0
2016-05-01,GGOEAAAC080915,15.99,0,0
2016-05-01,GGOEAAAJ031915,10.63,0,0
2016-05-01,GGOEAAAJ031915,39.87,0,0
2016-05-01,GGOEAAAJ031915,13.29,1,1
2016-05-01,GGOEAAAJ031915,26.58,1,4
2016-05-01,GGOEAAAJ032917,13.99,0,0
2016-05-01,GGOEAAXN066330,13.59,0,0
2016-05-01,GGOEAAXN066330,16.99,0,0
2016-05-01,GGOEAHPJ004314,15.39,4,14
2016-05-01,GGOEAHPJ004314,76.95,1,8
2016-05-01,GGOEAOCH077899,9.99,5,5
2016-05-01,GGOEAOCH077899,49.95,1,12
2016-05-01,GGOEAOCH077899,23.97,1,3
2016-05-01,GGOEGAAB033813,13.29,11,16
2016-05-01,GGOEGAAB033813,10.63,5,17
2016-05-01,GGOEGAAB033813,26.58,1,4
2016-05-01,GGOEGAAC035017,15.99,1,1
2016-05-01,GGOEGAAH034016,13.29,0,0
2016-05-01,GGOEGAAH034016,10.63,2,3
2016-05-01,GGOEGAAH034016,26.58,0,0
2016-05-01,GGOEGAAH034017,10.63,2,3
2016-05-01,GGOEGAAH034017,13.29,1,5
2016-05-01,GGOEGAAJ073417,15.19,4,4
2016-05-01,GGOEGAAJ080617,15.99,3,5
2016-05-01,GGOEGAAJ080617,19.99,1,1
2016-05-01,GGOEGAAJ080717,11.19,0,0
2016-05-01,GGOEGAAJ080717,13.99,7,12
2016-05-01,GGOEGAAQ010416,33.98,1,2
2016-05-01,GGOEGAAQ010416,16.99,10,10
2016-05-01,GGOEGAAQ010416,13.59,3,9
2016-05-01,GGOEGAAQ010416,27.18,0,0
2016-05-01,GGOEGAAR010715,16.99,0,0
2016-05-01,GGOEGAAR010715,13.59,3,3
2016-05-01,GGOEGAAR010715,27.18,0,0
2016-05-01,GGOEGAAR010715,33.98,1,4
2016-05-01,GGOEGAAR010715,84.95,3,10
2016-05-01,GGOEGADC059316,39.19,0,0
2016-05-01,GGOEGADC059316,48.99,0,0
2016-05-01,GGOEGAEC033117,19.99,0,0
2016-05-01,GGOEGAEJ028013,11.89,2,2
2016-05-01,GGOEGAEJ028013,9.51,4,4
2016-05-01,GGOEGAEJ035317,23.99,0,0
2016-05-01,GGOEGAEQ027915,13.59,3,6
2016-05-01,GGOEGAEQ027915,16.99,0,0
2016-05-01,GGOEGAER035515,11.75,0,0
2016-05-01,GGOEGAER035515,29.38,1,8
2016-05-01,GGOEGAER035515,14.69,0,0
2016-05-01,GGOEGALQ034214,18.99,0,0
2016-05-01,GGOEGALQ034214,37.98,0,0
2016-05-01,GGOEGALQ034214,15.19,1,1
2016-05-01,GGOEGATB060214,36.39,2,2
2016-05-01,GGOEGATB060214,45.49,2,4
2016-05-01,GGOEGATH060713,79.19,0,0
2016-05-01,GGOEGAWR061049,19.19,0,0
2016-05-01,GGOEGAYT068524,10.63,3,4
2016-05-01,GGOEGEVA022399,31.99,1,1
2016-05-01,GGOEGEVA022399,599.85,3,13
2016-05-01,GGOEGEVA022399,799.8,0,0
2016-05-01,GGOEGEVA022399,39.99,6,7
2016-05-01,GGOEGEVA022399,199.95,1,1
2016-05-01,GGOEGEVB071299,83.99,0,0
2016-05-01,GGOEGOAQ015999,3.5,4,6
2016-05-01,GGOEGOAQ015999,21.0,1,18
2016-05-01,GGOEGOAQ015999,17.5,2,10
2016-05-01,GGOEGOAQ015999,2.8,1,2
2016-05-01,GGOEGOAQ015999,7.0,0,0
2016-05-01,GGOEGOAQ015999,19.6,1,11
2016-05-01,GGOEGOAQ015999,8.4,1,6
2016-05-01,GGOEGOAQ015999,150.5,1,36
2016-05-01,GGOEGOBC078699,7.19,0,0
2016-05-01,GGOEGOBC078699,89.9,1,57
2016-05-01,GGOEGOBC078699,21.57,2,17
2016-05-01,GGOEGOBC078699,43.14,2,11
2016-05-01,GGOEGOBC078699,8.99,0,0
2016-05-01,GGOEGOBC078699,35.95,3,19
2016-05-01,GGOEGOBC078699,57.52,2,12
2016-05-01,GGOEGPJC019099,4.5,2,10
2016-05-01,GGOEGPJC019099,1.5,1,9
2016-05-01,GGOEGPJC019099,1.2,0,0
2016-05-01,GGOEGPJC019099,15.0,0,0
2016-05-01,GGOEGPJC019099,30.0,0,0
2016-05-01,GGOEGPJC019099,7.5,0,0
2016-05-01,GGOEWFKA083299,1.99,2,5
2016-05-01,GGOEWFKA083299,1.59,1,1
2016-05-01,GGOEWFKA083299,3.98,1,1
2016-05-01,GGOEYAEB035616,14.69,0,0
2016-05-01,GGOEYAEB035616,23.5,0,0
2016-05-01,GGOEYAEB035616,11.75,1,3
2016-05-01,GGOEAAAB034913,15.99,5,8
2016-05-01,GGOEAAAB081016,19.99,0,0
2016-05-01,GGOEAAAB081016,15.99,1,3
2016-05-01,GGOEAAAJ031917,13.29,0,0
2016-05-01,GGOEAAAJ032916,13.99,1,6
2016-05-01,GGOEAAAL081115,11.19,1,3
2016-05-01,GGOEAAAL081115,55.96,0,0
2016-05-01,GGOEAOBH078799,143.84,2,60
2016-05-01,GGOEAOBH078799,8.99,5,6
2016-05-01,GGOEAOBH078799,7.19,3,3
2016-05-01,GGOEAOBH078799,107.88,3,38
2016-05-01,GGOEGAAJ032815,11.19,4,7
2016-05-01,GGOEGAAJ032815,27.98,3,3
2016-05-01,GGOEGAAJ032815,22.38,0,0
2016-05-01,GGOEGAAJ032815,13.99,1,8
2016-05-01,GGOEGAAJ032815,41.97,2,7
2016-05-01,GGOEGAAJ073013,12.31,1,4
2016-05-01,GGOEGAAJ073015,12.31,4,7
2016-05-01,GGOEGAAJ073015,15.39,2,3
2016-05-01,GGOEGAAL010613,13.59,5,8
2016-05-01,GGOEGAAQ033913,53.16,0,0
2016-05-01,GGOEGAAQ033913,13.29,4,6
2016-05-01,GGOEGAAQ033913,10.63,0,0
2016-05-01,GGOEGADB059617,74.99,0,0
2016-05-01,GGOEGADC059515,41.99,2,6
2016-05-01,GGOEGADC059515,83.98,1,4
2016-05-01,GGOEGADC059515,52.49,0,0
2016-05-01,GGOEGADJ056817,76.99,0,0
2016-05-01,GGOEGAEA030415,15.99,1,1
2016-05-01,GGOEGAEA030415,19.99,0,0
2016-05-01,GGOEGAEA030416,15.99,1,2
2016-05-01,GGOEGAEA030416,19.99,0,0
2016-05-01,GGOEGAEB027814,13.59,1,6
2016-05-01,GGOEGAEB027814,16.99,0,0
2016-05-01,GGOEGAEB027814,67.96,1,18
2016-05-01,GGOEGAEB027814,33.98,2,3
2016-05-01,GGOEGAEJ028116,9.51,1,1
2016-05-01,GGOEGAEJ030817,29.99,1,1
2016-05-01,GGOEGAEJ035313,23.99,1,1
2016-05-01,GGOEGAEJ035313,29.99,1,1
2016-05-01,GGOEGAFJ036214,41.59,0,0
2016-05-01,GGOEGAFJ036217,51.99,0,0
2016-05-01,GGOEGALJ034413,13.29,0,0
2016-05-01,GGOEGALJ034413,10.63,2,3
2016-05-01,GGOEGALJ036415,16.79,0,0
2016-05-01,GGOEGALQ034216,15.19,0,0
2016-05-01,GGOEGALQ036615,13.99,0,0
2016-05-01,GGOEGALQ036615,11.19,2,3
2016-05-01,GGOEGAWC061949,13.59,0,0
2016-05-01,GGOEGAWC061950,13.59,1,4
2016-05-01,GGOEGAXJ065555,19.02,0,0
2016-05-01,GGOEGAXJ065555,9.51,2,4
2016-05-01,GGOEGAYH068425,31.89,0,0
2016-05-01,GGOEGAYH068425,10.63,0,0
2016-05-01,GGOEGAYT068525,10.63,0,0
2016-05-01,GGOEGBMC056599,79.99,1,6
2016-05-01,GGOEGBMC056599,159.98,2,2
2016-05-01,GGOEGBMC056599,63.99,1,2
2016-05-01,GGOEGBRC021399,3.977,0,0
2016-05-01,GGOEGBRC021399,18.39,0,0
2016-05-01,GGOEGBRC021399,22.99,0,0
2016-05-01,GGOEGBRC021399,16.09,0,0
2016-05-01,GGOEGBRC021399,128.7,0,0
2016-05-01,GGOEGBRC021399,12.87,0,0
2016-05-01,GGOEGBRC021399,321.75,2,47
2016-05-01,GGOEGBRJ037299,99.99,11,17
2016-05-01,GGOEGBRJ037299,79.99,1,5
2016-05-01,GGOEGCBC074299,4.99,4,10
2016-05-01,GGOEGCBC074299,9.98,2,8
2016-05-01,GGOEGCBC074299,7.98,6,14
2016-05-01,GGOEGCBC074299,19.95,1,11
2016-05-01,GGOEGCBC074299,39.9,0,0
2016-05-01,GGOEGCBC074299,3.99,0,0
2016-05-01,GGOEGESQ016799,129.9,1,43
2016-05-01,GGOEGESQ016799,12.99,0,0
2016-05-01,GGOEGOCC077999,349.65,1,35
2016-05-01,GGOEGOCC077999,9.99,1,5
2016-05-01,GGOEGOCC077999,339.66,0,0
2016-05-01,GGOEGOCC077999,39.95,2,4
2016-05-01,GGOEGOCC077999,19.98,0,0
2016-05-01,GGOEGOCC077999,143.82,1,34
2016-05-01,GGOEGPXC023299,3.49,3,3
2016-05-01,GGOEGPXC023299,2.79,1,1
2016-05-01,GGOEGPXC023299,55.8,2,39
2016-05-01,GGOEGPXC023299,5.58,2,5
2016-05-01,GGOEGPXC023299,4.99,1,1
2016-05-01,GGOEGPXC023299,3.99,1,3
2016-05-01,GGOEYAAJ032514,18.99,2,6
2016-05-01,GGOEYAAJ032514,30.38,2,5
2016-05-01,GGOEYAAJ032514,75.95,1,7
2016-05-01,GGOEYAAJ032514,15.19,4,4
2016-05-01,GGOEYAAJ033014,22.38,3,3
2016-05-01,GGOEYAAJ033014,13.99,4,6
2016-05-01,GGOEYAAJ033015,55.95,1,2
2016-05-01,GGOEYAAJ033015,13.99,0,0
2016-05-01,GGOEYAAJ033015,22.38,2,2
2016-05-01,GGOEYAAJ033016,22.38,3,3
2016-05-01,GGOEYAAQ031713,16.99,0,0
2016-05-01,GGOEYAAQ031713,13.59,0,0
2016-05-01,GGOEYAAQ031713,27.18,1,3
2016-05-01,GGOEYAAQ031714,16.99,4,6
2016-05-01,GGOEYAAQ031714,27.18,0,0
2016-05-01,GGOEYAEA035116,29.99,2,4
2016-05-01,GGOEYAEA035116,23.99,0,0
2016-05-01,GGOEYAEJ029613,13.29,0,0
2016-05-01,GGOEYAFB073113,55.99,7,7
2016-05-01,GGOEYAFB073114,55.99,7,14
2016-05-01,GGOEYAFB073114,223.96,1,17
2016-05-01,GGOEYAFB073115,55.99,0,0
2016-05-01,GGOEYAFB073115,44.79,4,6
2016-05-01,GGOEYAQB073213,31.35,4,5
2016-05-01,GGOEYAQB073216,31.35,0,0
2016-05-01,GGOEYAQB073216,39.19,0,0
2016-05-01,GGOEYHPA003610,24.99,3,3
2016-05-01,GGOEYHPA003610,39.98,1,1
2016-05-01,GGOEYHPA003610,49.98,1,2
2016-05-01,GGOEYOBR078599,8.99,9,10
2016-05-01,GGOEYOBR078599,89.9,3,50
2016-05-01,GGOEYOBR078599,143.8,2,137
2016-05-01,GGOEYOLR018699,6.99,19,30
2016-05-01,GGOEYOLR018699,22.36,1,5
2016-05-01,GGOEYOLR018699,27.95,1,14
2016-05-01,GGOEYOLR018699,34.95,0,0
2016-05-01,GGOEYOLR018699,111.8,1,46
2016-05-01,GGOEYOLR018699,83.85,3,43
